year,title,total_titles
1920,admiralty-intelligence dept,9004
1920,"admiralty-international hydrographic confer- ence, london",9004
1920,"admiralty-lights and time signals, list of",9004
1920,admiralty–nautical almanack,9004
1920,admiralty-navy : appropriation account,9004
1920,1920,9004
1920,1914,9004
1920,"admiralty-wireless telegraphy, handbook of",9004
1920,adriatic question-correspondence,9004
1920,adventurer's handbook (the): the manual of the order of woodcraft chivalry,9004
1920,"adventures of raven trail, mossback, tracker, explorer, scout and adventurer",9004
1920,conditions of con- tracts,9004
1920,aeschylus-agamemnon,9004
1920,æsop-fables,9004
1920,agreement between the u.k. and belgiam respecting boundaries,9004
1920,native labour : despatch,9004
1920,report on the geology and geo- graphy of the northern part of the protectorate,9004
1920,trade of s.a.: report for,9004
1920,vital statistics of non-native officials : returns for,9004
1920,african scout stories,9004
1920,afterthoughts of a black cat,9004
1920,cytology: with special reference to the metazoan nucleus,9004
1920,"agricultural society of england (royal, journal",9004
1920,"agri- cultural machinery : report on, is",9004
1920,agri- cultural statistics,9004
1920,1919,9004
1920,"dairy cows, register of, with authenticated milk records for the year ended oct",9004
1920,"diseases of animals acts, &c",9004
1920,equip- ment of small holdings : manual for the guidance of county councils and their archi- tects,9004
1920,fishery branch,9004
1920,"pembrey farm settlement : report of committee, s",9004
1920,"report of proceedings under the salmon and fresh- water fisheries acts, &c",9004
1920,"fisheries, england and wales : report on sea fisheries for the years",9004
1920,agricultural statistics,9004
1920,nan,9004
1920,report of irish coarse fish committee,9004
1920,decline of dairying in ireland : report of the dept,9004
1920,diseases of animals acts : report of proceedings for,9004
1920,fisheries branch : scientific investigations,9004
1920,journal,9004
1920,"report, for",9004
1920,report on the trade in imports and exports at irish ports during,9004
1920,technical school examinations,9004
1920,"agricul- tural credit and organisation in france, with suggestions for a scottish scheme of agricul- tural credit",9004
1920,agricultural statistics,9004
1920,agricultural statistics,9004
1920,economics of small farms and small holdings in scotland : interim report,9004
1920,ea,9004
1920,nan,9004
1920,women in agriculture in scotland : report of the com- mittee,9004
1920,l'illustre maurin,9004
1920,ainsley's nautical almanac and tide tables for,9004
1920,moth and the star,9004
1920,threshold grace,9004
1920,story of the,9004
1920,"dick turpin, high- wayman",9004
1920,cheap ed,9004
1920,jack sheppard : a romance of the robber-hero,9004
1920,saint paul's : a tale of the plague and the fire of london,9004
1920,the tower of london: an historical romance,9004
1920,nan,9004
1920,"air ministry-cadet college, cranwell, provisional regulations for admission",9004
1920,air ministry-cairo to cape town aerial route,9004
1920,nan,9004
1920,air ministry--civil aviation : report on govern- ment assistance,9004
1920,air ministry-education and research in aero- nautics : report of committee,9004
1920,air ministry-estimates,9004
1920,air ministry-hydrogen manual,9004
1920,air ministry—medical exam,9004
1920,"air ministry-regulation of aerial navigation : convention for the, oct",9004
1920,airman's international dictionary: including the most important technical terms of aircraft construction,9004
1920,of the imitation of christ,9004
1920,diana falls in love,9004
1920,patricia and life,9004
1920,proverbs in italian and english,9004
1920,proverbs in portu- guese and english,9004
1920,proverbs in spanish and english,9004
1920,primal airs,9004
1920,good wives : a story for girls,9004
1920,little women,9004
1920,little women,9004
1920,labour and industry : a series of lectures,9004
1920,greek songs in the manner of anacreon,9004
1920,the way of youth: a book for young men,9004
1920,the administration of justice in criminal matters (in england and wales),9004
1920,kings of lydia,9004
1920,"space, time and deity",9004
1920,alexander's hymns,9004
1920,english-russian dictionary,9004
1920,russian-english dictionary,9004
1920,return,9004
1920,"alkali, &c",9004
1920,all round the farm,9004
1920,the invisible helpers,9004
1920,"blue pete, half-breed : a story of the cowboy west",9004
1920,the book-hunter at home,9004
1920,"stops”; or, how to punc tuate: a practical handbook for writers and students",9004
1920,the normal history of europe,9004
1920,notes dickens' “ christmas books,9004
1920,an introduction to chemical engineering: an elementary textbook for the use of students and users of chemical machinery,9004
1920,the christ of the future: a criticism and a forecast,9004
1920,advertising as a vocation,9004
1920,"poems : good, bad and indifferent",9004
1920,what's bred in the bone,9004
1920,the kentucky warbler,9004
1920,mis- sionary survey as an aid to intelligent co- operation in foreign missions,9004
1920,by way of bohemia,9004
1920,two convicts,9004
1920,"rex allpass) - oxford, st",9004
1920,alma mater anthology,9004
1920,almquist c. j.)—sara videbeck and the chapel,9004
1920,alpine journal,9004
1920,my chinese days,9004
1920,how it all fits together,9004
1920,the lost hunters : a story of wild man and great beasts,9004
1920,the human motor : or the scientific foundations of labour and industry,9004
1920,ambulance for boy scouts : how to gain the badge,9004
1920,american book prices current,9004
1920,american sociological society,9004
1920,americans in the great war (the),9004
1920,early theories of translation,9004
1920,"anatolia : tripartite agreement between the british empire, france and italy, signed at sevres, aug",9004
1920,fairy tales,9004
1920,fairy tales,9004
1920,fairy tales,9004
1920,fairy tales selected and ed,9004
1920,fairy tales,9004
1920,fairy tales,9004
1920,stories from hans andersen,9004
1920,tales,9004
1920,tales from,9004
1920,the marsh-king's daughter,9004
1920,war services of the,9004
1920,johnnie ” of queen mary's army auxiliary corps,9004
1920,carnegie endowment for internat,9004
1920,the blue moon: a romance,9004
1920,manual of the bengali language,9004
1920,"shipmasters' business com- panion : including hints to young ship- masters on insurance, &c",9004
1920,materia mnemonics : aids to materia medica,9004
1920,leader of men,9004
1920,the little chop,9004
1920,outline of the development of the british army up to the commencement of the great war,9004
1920,early english music,9004
1920,a wayfarer's verses,9004
1920,"animal fats and oils : their practical production, properties, falsifica- tion and examination",9004
1920,martha and i: scenes from our suburban life,9004
1920,out and about with troddles,9004
1920,"home bottling, drying and preserving",9004
1920,a farmer's handbook : a manual for students and beginners,9004
1920,bath and wells : a sketch book,9004
1920,cardiff : a sketch-book,9004
1920,detail design in reinforced concrete,9004
1920,primer of engineering science,9004
1920,stresses in hooks and other curved beams,9004
1920,nan,9004
1920,the sign of love,9004
1920,the theory and practice of aeroplane design,9004
1920,"anoroid barometer, how to buy and how to use it",9004
1920,anesaki-buddhist art,9004
1920,peace treaty and the economic chaos of europe,9004
1920,"the design of structures : a practical treatise on the building of bridges, roofs, &c",9004
1920,anglo-american year book and international directory,9004
1920,"anglo-catholic congress, london, june, july",9004
1920,"anglo-catholic congress-report of the first anglo-catholic congress, london",9004
1920,bill : index and digest of evidence,9004
1920,"animals, experiments on living :",9004
1920,annual charities register and digest (the) : a classified register of charities,9004
1920,annual practice,9004
1920,"annual register (the), a review of public events at home and abroad",9004
1920,tales of my native town: intro,9004
1920,about others and myself,9004
1920,"principles of the english law of contract, and of agency in its relation to contract",9004
1920,dic- tionary of anglo-belgian law,9004
1920,a dictionary of sea terms,9004
1920,a fallen idol,9004
1920,the time bargain,9004
1920,vice versa,9004
1920,"answer to john robinson, of leyden (an",9004
1920,short studies in the nature of music,9004
1920,the diall of princes,9004
1920,anti-tuberculosis reconstruction,9004
1920,bolshevist russia : philosophical survey,9004
1920,apocrypha birthday book,9004
1920,"daddalums, a novel",9004
1920,her sacrifice,9004
1920,wicked,9004
1920,arabian nights' entertainments (the),9004
1920,arabian nights' entertainments,9004
1920,arabian nights,9004
1920,arabian nights—stories from the “ arabian nights”: selected and ed,9004
1920,water plants : a study of aquatic angiosperms,9004
1920,"arbitration conventions between the u.k. and norway and sweden (renewal of), and of the arbitration agreement between the u.k. and portugal",9004
1920,memories of the arbuthnots of kincardineshire and aberdeen- shire,9004
1920,how to write a good play,9004
1920,"archer's tables for the re- payment of loans, &c",9004
1920,architecture and sculpture of mysore,9004
1920,argentine republic-report on the economic and industrial situation for,9004
1920,love lyrics,9004
1920,aries  birthday luck,9004
1920,a bad bold bunny,9004
1920,the house that jack rabbit built,9004
1920,little sinbad the sailor,9004
1920,mrs,9004
1920,mrs,9004
1920,the mystery of cabbage patch house,9004
1920,a tale of a bold bad mouse,9004
1920,the three bad ducklings,9004
1920,twinkle mouse of cornstalk cottage,9004
1920,aristophanes,9004
1920,aristophanes,9004
1920,aristotle-aristotelis atheniensium respublica ed,9004
1920,"aristotlo-aristotelis meteorologicorum, libri quattuor",9004
1920,"aristotle-oeconomica ; republica atheniesium, trans",9004
1920,arithmetical tables : calculations made easy,9004
1920,his own soul,9004
1920,between cup and lip,9004
1920,the london venture,9004
1920,initia amharica : an introduction to spoken amharic,9004
1920,sorrelsykes,9004
1920,lure of the past,9004
1920,mystery of existence,9004
1920,british and colonial postage stamps : a guide to the collection and appreciation of the adhesive postage issues of the british empire,9004
1920,"army-aircraft with artillery, co-operation of",9004
1920,army-ammunition for q.f. 4,9004
1920,army-appropriation account,9004
1920,"army-assistance of officers and men and their dependants : funds, associations, societies, &c",9004
1920,army-cadet list,9004
1920,1920,9004
1920,army-co-ordination of voluntary effort resulting from the formation of the d.g.v.o. depart- ment,9004
